"","Time","Lon","Lat","Alt","Ele"
"227","2015-02-22 17:06:36",-73.2564965,-44.2031206,49.2857142857143,52.224
"228","2015-02-22 17:06:36",-73.2564808,-44.2031296,49.1428571428571,52.258
"229","2015-02-22 17:06:37",-73.2564702,-44.2031352,49.2857142857143,52.295
"230","2015-02-22 17:06:37",-73.2564545,-44.203143,49.3333333333333,52.349
"231","2015-02-22 17:06:38",-73.2564443,-44.2031482,49.3809523809524,52.409
"232","2015-02-22 17:06:38",-73.2564304,-44.2031569,49.5714285714286,52.663
"233","2015-02-22 17:06:39",-73.2564217,-44.203163,49.4285714285714,52.717
"234","2015-02-22 17:06:39",-73.2564085,-44.2031733,49.4285714285714,52.691
"235","2015-02-22 17:06:40",-73.2563951,-44.2031842,49.3809523809524,52.615
"236","2015-02-22 17:06:40",-73.2563861,-44.2031918,49.2857142857143,52.628
"237","2015-02-22 17:06:41",-73.2563721,-44.2032025,49.2857142857143,52.61
"238","2015-02-22 17:06:41",-73.2563624,-44.2032093,49.2857142857143,52.672
"239","2015-02-22 17:06:42",-73.2563474,-44.2032182,49.1904761904762,52.72
"240","2015-02-22 17:06:43",-73.2563332,-44.2032266,49.1904761904762,52.93
"241","2015-02-22 17:06:43",-73.2563239,-44.2032319,49.2857142857143,53.023
"242","2015-02-22 17:06:44",-73.2563108,-44.2032395,49.2857142857143,53.043
"243","2015-02-22 17:06:44",-73.2563025,-44.2032444,49.4285714285714,53.042
"244","2015-02-22 17:06:45",-73.2562903,-44.2032516,49.4285714285714,53.004
"245","2015-02-22 17:06:45",-73.2562823,-44.2032565,49.4285714285714,53.033
"246","2015-02-22 17:06:46",-73.2562696,-44.2032642,49.4285714285714,53.016
"247","2015-02-22 17:06:46",-73.2562551,-44.2032726,49.2857142857143,52.968
"248","2015-02-22 17:06:47",-73.2562444,-44.2032789,49.1428571428571,52.964
"249","2015-02-22 17:06:47",-73.2562274,-44.2032885,49.1428571428571,52.99
"250","2015-02-22 17:06:48",-73.2562157,-44.2032947,49.1904761904762,53.017
"251","2015-02-22 17:06:48",-73.2561982,-44.2033031,49.1428571428571,53.029
"252","2015-02-22 17:06:49",-73.2561865,-44.2033082,49.1428571428571,53.082
"253","2015-02-22 17:06:49",-73.2561685,-44.203315,49.2857142857143,53.086
"254","2015-02-22 17:06:50",-73.2561497,-44.2033221,49.1904761904762,53.082
"255","2015-02-22 17:06:50",-73.2561365,-44.2033274,49.3809523809524,53.067
"256","2015-02-22 17:06:51",-73.2561158,-44.2033364,49.2857142857143,53.073
"257","2015-02-22 17:06:51",-73.2561013,-44.2033429,49,53.071
"258","2015-02-22 17:06:52",-73.2560791,-44.2033524,49.2380952380952,53.071
"259","2015-02-22 17:06:52",-73.2560565,-44.2033618,49.2857142857143,53.147
"260","2015-02-22 17:06:53",-73.2560412,-44.2033676,49.3809523809524,53.168
"261","2015-02-22 17:06:53",-73.2560185,-44.2033763,49.4285714285714,53.228
"262","2015-02-22 17:06:54",-73.2560038,-44.2033823,49.4285714285714,53.244
"263","2015-02-22 17:06:54",-73.2559828,-44.2033923,49.4285714285714,53.256
"264","2015-02-22 17:06:55",-73.2559625,-44.2034035,49.2857142857143,53.29
"265","2015-02-22 17:06:55",-73.255949,-44.2034114,49.4285714285714,53.307
"266","2015-02-22 17:06:56",-73.255928,-44.2034233,49.4761904761905,53.279
"267","2015-02-22 17:06:56",-73.2559134,-44.2034309,49.4285714285714,53.266
"268","2015-02-22 17:06:57",-73.2558912,-44.2034422,49.3333333333333,53.336
"269","2015-02-22 17:06:58",-73.2558763,-44.2034493,49.4285714285714,53.348
"270","2015-02-22 17:06:58",-73.2558549,-44.2034603,49.4285714285714,53.347
"271","2015-02-22 17:06:59",-73.2558414,-44.2034682,49.4285714285714,53.331
"272","2015-02-22 17:06:59",-73.2558223,-44.2034806,49.4285714285714,53.305
"273","2015-02-22 17:07:00",-73.2558036,-44.2034937,49.4285714285714,53.321
"274","2015-02-22 17:07:00",-73.2557913,-44.2035025,49.2857142857143,53.317
"275","2015-02-22 17:07:01",-73.255773,-44.2035156,49.3809523809524,53.332
"276","2015-02-22 17:07:01",-73.2557606,-44.203524,49.2857142857143,53.369
"277","2015-02-22 17:07:02",-73.2557418,-44.2035349,49.2857142857143,53.367
"278","2015-02-22 17:07:02",-73.255723,-44.2035446,49.3333333333333,53.366
"279","2015-02-22 17:07:03",-73.2557108,-44.2035504,49.3809523809524,53.379
"280","2015-02-22 17:07:03",-73.2556936,-44.2035586,49.4285714285714,53.349
"281","2015-02-22 17:07:04",-73.2556826,-44.2035641,49.4761904761905,53.341
"282","2015-02-22 17:07:04",-73.2556662,-44.203572,49.4285714285714,53.233
"283","2015-02-22 17:07:05",-73.2556554,-44.2035773,49.3333333333333,53.222
"284","2015-02-22 17:07:05",-73.2556391,-44.2035846,49.4285714285714,53.144
"285","2015-02-22 17:07:06",-73.255628,-44.2035888,49.1904761904762,53.091
"286","2015-02-22 17:07:06",-73.2556111,-44.203594,49.3333333333333,53.053
"287","2015-02-22 17:07:07",-73.2555947,-44.2035982,49.2380952380952,53.039
"288","2015-02-22 17:07:07",-73.2555841,-44.2036006,49.3333333333333,52.998
